"qseqid","sseqid","log2FoldChange","lfcSE","padj","function.","external_gene_name"
"104437806","AT5G25930",2.10085796494099,0.259834615608111,9.10879859657801e-14,"kinase family with leucine-rich repeat domain-containing protein [Source:NCBI gene (formerly Entrezgene);Acc:832662]","AT5G25930"
"104437808","AT2G25880",-1.36633410447357,0.199154294559616,4.37525841235942e-10,"ataurora2 [Source:NCBI gene (formerly Entrezgene);Acc:817129]","AUR2"
"104437828","AT5G56750",-1.14799599033499,0.273610801633504,0.000316375137753973,"N-MYC downregulated-like 1 [Source:NCBI gene (formerly Entrezgene);Acc:835777]","NDL1"
"104437829","AT4G32980",-1.85601876035939,0.362814913407267,6.27644707282578e-06,"homeobox protein ATH1 [Source:NCBI gene (formerly Entrezgene);Acc:829435]","ATH1"
"104437848","AT2G26100",-1.16263859784256,0.189078731340565,2.95795692263854e-08,"Galactosyltransferase family protein [Source:NCBI gene (formerly Entrezgene);Acc:817150]","AT2G26100"
"104437853","AT4G33040",-1.17251304819355,0.217900743289217,1.76139494037414e-06,"Thioredoxin superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:829441]","AT4G33040"
"104437855","AT2G26180",-1.88156389897086,0.288745323739018,3.49290301741895e-09,"IQ-domain 6 [Source:NCBI gene (formerly Entrezgene);Acc:817158]","IQD6"
"104437870","AT5G12020",3.53109247490456,0.543362530630389,3.91068379907843e-09,"17.6 kDa class II heat shock protein [Source:NCBI gene (formerly Entrezgene);Acc:831075]","HSP17.6II"
"104437925","AT3G11410",5.15102788538769,0.801337170880274,5.95014066897938e-09,"protein phosphatase 2CA [Source:NCBI gene (formerly Entrezgene);Acc:820314]","PP2CA"
"104437938","AT4G33180",-1.07610499379619,0.20968096641407,5.80398893172829e-06,"alpha/beta-Hydrolases superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:829455]","AT4G33180"
"104437939","AT4G33180",-1.30249160335048,0.443913948112465,0.0182117142511351,"alpha/beta-Hydrolases superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:829455]","AT4G33180"
"104437942","AT2G45700",-1.66055225146236,0.379451458769842,0.000155968589268115,"sterile alpha motif (SAM) domain-containing protein [Source:NCBI gene (formerly Entrezgene);Acc:819178]","AT2G45700"
"104437952","AT3G42725",-2.33143291062129,0.260576354018778,1.00854617433372e-16,"Putative membrane lipoprotein [Source:NCBI gene (formerly Entrezgene);Acc:823305]","AT3G42725"
"104437962","AT5G20820",-1.02850160205494,0.374983720928061,0.0294606704219648,"SAUR-like auxin-responsive protein family [Source:NCBI gene (formerly Entrezgene);Acc:832205]","AT5G20820"
"104437963","AT5G20830",-2.38770294262624,0.150685308681071,6.07550789837191e-53,"sucrose synthase 1 [Source:NCBI gene (formerly Entrezgene);Acc:832206]","SUS1"
"104437966","AT5G20830",-2.87719302962927,0.361495452680467,2.27369751405709e-13,"sucrose synthase 1 [Source:NCBI gene (formerly Entrezgene);Acc:832206]","SUS1"
"104437967","AT5G20810",-1.13841756915726,0.267650106278631,0.000254249300243323,"SAUR-like auxin-responsive protein family [Source:NCBI gene (formerly Entrezgene);Acc:832204]","AT5G20810"
"104437992","AT2G05920",-1.72523753738098,0.278410886893625,2.23755483379806e-08,"Subtilase family protein [Source:NCBI gene (formerly Entrezgene);Acc:815145]","AT2G05920"
"104437994","AT2G05940",1.27857207294371,0.371448017976219,0.00424876742038332,"Protein kinase superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:815147]","RIPK"
"104438016","AT1G23070",1.87108153948514,0.732499259336566,0.0460552578906966,"organic solute transporter ostalpha protein (DUF300) [Source:NCBI gene (formerly Entrezgene);Acc:838915]","AT1G23070"
"104438021","AT5G20670",1.07152880883782,0.322060046077305,0.006054251852707,"DUF1677 family protein (DUF1677) [Source:NCBI gene (formerly Entrezgene);Acc:832190]","AT5G20670"
"104438022","AT3G51430",2.17821790559807,0.300547088343789,3.40302985617876e-11,"Calcium-dependent phosphotriesterase superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:824306]","YLS2"
"104438025","AT3G51430",2.22326096988748,0.304885876433458,2.48205322452198e-11,"Calcium-dependent phosphotriesterase superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:824306]","YLS2"
"104438029","AT3G51440",5.55378181567146,1.35664816943469,0.000465721415471226,"Calcium-dependent phosphotriesterase superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:824307]","AT3G51440"
"104438070","AT2G36270",5.2920202484821,1.23907768184593,0.000237301535099153,"Basic-leucine zipper (bZIP) transcription factor family protein [Source:NCBI gene (formerly Entrezgene);Acc:818199]","ABI5"
"104438083","AT2G26150",2.72657260820016,0.647812841406893,0.000301278855900151,"heat shock transcription factor A2 [Source:NCBI gene (formerly Entrezgene);Acc:817155]","HSFA2"
"104438084","AT2G26150",1.69482261039404,0.373909843221636,8.23261767632292e-05,"heat shock transcription factor A2 [Source:NCBI gene (formerly Entrezgene);Acc:817155]","HSFA2"
"104438090","AT2G26150",3.09424984077361,0.549534005792849,4.97567101523976e-07,"heat shock transcription factor A2 [Source:NCBI gene (formerly Entrezgene);Acc:817155]","HSFA2"
"104438091","AT2G26150",1.0177310248098,0.353264505858219,0.0208623337192289,"heat shock transcription factor A2 [Source:NCBI gene (formerly Entrezgene);Acc:817155]","HSFA2"
"104438144","AT1G22640",-1.98506799651255,0.56681609161676,0.00351898540825119,"myb domain protein 3 [Source:NCBI gene (formerly Entrezgene);Acc:838870]","MYB3"
"104438162","AT3G52780",-1.95829712295662,0.443968917546866,0.000135809989648401,"Purple acid phosphatases superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:824444]","PAP20"
"104438190","AT3G61640",-1.22871307705262,0.325516331170833,0.00144773636217649,"arabinogalactan protein 20 [Source:NCBI gene (formerly Entrezgene);Acc:825337]","AGP20"
"104438203","AT2G19770",-2.09834805200371,0.489384012394838,0.000222424080284288,"profilin 5 [Source:NCBI gene (formerly Entrezgene);Acc:816496]","PRF5"
"104438209","AT5G56580",-1.59804032163945,0.326836039153962,1.76481882704609e-05,"MAP kinase kinase 6 [Source:NCBI gene (formerly Entrezgene);Acc:835759]","MKK6"
"104438213","AT5G19740",1.73921645349691,0.170778309923542,1.37332322080115e-21,"Peptidase M28 family protein [Source:NCBI gene (formerly Entrezgene);Acc:832094]","AT5G19740"
"104438218","AT1G60660",-1.46600368227147,0.272538269267966,1.7768483402329e-06,"cytochrome B5-like protein [Source:NCBI gene (formerly Entrezgene);Acc:842360]","CB5LP"
"104438220","AT1G72770",1.43324785460026,0.323980663854075,0.000129103732653687,"HYPERSENSITIVE TO ABA1 [Source:NCBI gene (formerly Entrezgene);Acc:843609]","HAB1"
"104438250","AT3G52790",-1.51888372090453,0.455122085768498,0.0058664439894825,"peptidoglycan-binding LysM domain-containing protein [Source:NCBI gene (formerly Entrezgene);Acc:824445]","AT3G52790"
"104438263","AT1G75840",-2.49469462362849,0.264274068257548,1.42420026677633e-18,"RAC-like GTP binding protein 5 [Source:NCBI gene (formerly Entrezgene);Acc:843917]","ARAC5"
"104438268","AT5G21222",-1.21164338921313,0.309943643685671,0.000909377952239034,"protein kinase family protein [Source:NCBI gene (formerly Entrezgene);Acc:832244]","AT5G21222"
"104438299","AT3G24495",-1.3373558687154,0.299242494536995,0.000107266120104614,"MUTS homolog 7 [Source:NCBI gene (formerly Entrezgene);Acc:822040]","MSH7"
"104438321","AT4G26140",1.43218227594118,0.375968666440779,0.00128505818834844,"beta-galactosidase 12 [Source:NCBI gene (formerly Entrezgene);Acc:828720]","BGAL12"
"104438331","AT3G61640",-1.6432436360439,0.55682963760445,0.0174053728894847,"arabinogalactan protein 20 [Source:NCBI gene (formerly Entrezgene);Acc:825337]","AGP20"
"104438363","AT5G10580",-2.18140421139288,0.461980068950405,3.69235550364564e-05,"plant/protein (Protein of unknown function, DUF599) [Source:NCBI gene (formerly Entrezgene);Acc:830923]","AT5G10580"
"104438366","AT2G36450",-5.12764327451649,1.12876497018312,7.92295890848152e-05,"Integrase-type DNA-binding superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:818219]","HRD"
"104438385","AT2G24580",2.15656172381728,0.642465891863753,0.00553340298627907,"FAD-dependent oxidoreductase family protein [Source:NCBI gene (formerly Entrezgene);Acc:816994]","AT2G24580"
"104438386","AT2G24580",1.07466696218998,0.405175478846357,0.0366644906132692,"FAD-dependent oxidoreductase family protein [Source:NCBI gene (formerly Entrezgene);Acc:816994]","AT2G24580"
"104438387","AT2G24580",1.21062090016407,0.307499069333569,0.000825332871212992,"FAD-dependent oxidoreductase family protein [Source:NCBI gene (formerly Entrezgene);Acc:816994]","AT2G24580"
"104438390","AT5G10720",-1.72308595432537,0.403323154208854,0.000236209762382088,"histidine kinase 5 [Source:NCBI gene (formerly Entrezgene);Acc:830938]","HK5"
"104438443","AT5G03720",2.20824713040511,0.532138857791387,0.000376573308020871,"heat shock transcription factor A3 [Source:NCBI gene (formerly Entrezgene);Acc:831749]","HSFA3"
"104438445","AT1G75130",2.70426310661232,0.705079924289813,0.00117133123131345,"cytochrome P450, family 721, subfamily A, polypeptide 1 [Source:NCBI gene (formerly Entrezgene);Acc:843850]","CYP721A1"
"104438458","AT4G23160",-1.54922067216482,0.356299241174454,0.000174477856636257,"cysteine-rich RECEPTOR-like kinase [Source:NCBI gene (formerly Entrezgene);Acc:828415]","CRK8"
"104438484","AT2G26730",-2.69781184466451,0.735085826794507,0.00205915812731684,"Leucine-rich repeat protein kinase family protein [Source:NCBI gene (formerly Entrezgene);Acc:817214]","AT2G26730"
"104438500","AT1G48900",1.48455293098654,0.435994017596966,0.00476793237775479,"Signal recognition particle, SRP54 subunit protein [Source:NCBI gene (formerly Entrezgene);Acc:841312]","AT1G48900"
"104438508","AT5G25940",4.80933420353759,1.39387118912016,0.00414007430471301,"early nodulin-like protein [Source:NCBI gene (formerly Entrezgene);Acc:832663]","AT5G25940"
"104438511","AT1G15400",-1.094590282527,0.309210715162453,0.00312305033011376,"","AT1G15400"
"104438512","AT5G20110",-1.74995097664789,0.389593403456593,9.77662197890079e-05,"Dynein light chain type 1 family protein [Source:NCBI gene (formerly Entrezgene);Acc:832133]","AT5G20110"
"104438521","AT3G29410",1.61650079835898,0.454578367013044,0.00297328052885846,"Terpenoid cyclases/Protein prenyltransferases superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:822602]","AT3G29410"
"104438522","AT5G23960",1.85814992770353,0.392371972315422,3.48442545031407e-05,"terpene synthase 21 [Source:NCBI gene (formerly Entrezgene);Acc:832461]","TPS21"
"104438533","AT2G26690",8.62124846219809,1.07185914349116,1.24665114627895e-13,"Major facilitator superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:817210]","AT2G26690"
"104438540","AT1G15360",-1.58641332283663,0.517232049707403,0.0127483126243085,"Integrase-type DNA-binding superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:838105]","SHN1"
"104438548","AT5G20190",1.75188482304414,0.35769375638431,1.7035121274492e-05,"Tetratricopeptide repeat (TPR)-like superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:832142]","AT5G20190"
"104438577","AT5G03760",-1.88130866840047,0.342536031367665,1.01315563287331e-06,"Nucleotide-diphospho-sugar transferases superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:831734]","ATCSLA09"
"104438714","AT5G22810",-1.77001149049539,0.471953411030342,0.00156915683521913,"GDSL-like lipase/acylhydrolase superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:832344]","AT5G22810"
"104438744","AT4G30230",-2.38170149161413,0.36660540347131,3.9551628563973e-09,"","AT4G30230"
"104438813","AT1G32700",-2.01977066045996,0.380831236995822,2.55109100374095e-06,"PLATZ transcription factor family protein [Source:NCBI gene (formerly Entrezgene);Acc:840164]","AT1G32700"
"104438822","AT5G36930",1.07868504272973,0.364722502768894,0.0171134580276476,"Disease resistance protein (TIR-NBS-LRR class) family [Source:NCBI gene (formerly Entrezgene);Acc:833662]","AT5G36930"
"104438880","AT2G12462",-1.16517724941258,0.310262403674804,0.00154263009032635,"sterile alpha motif (SAM) domain protein [Source:NCBI gene (formerly Entrezgene);Acc:3768692]","AT2G12462"
"104438893","AT1G22060",-1.48627515291338,0.330966855465919,9.81438481972118e-05,"sporulation-specific protein [Source:NCBI gene (formerly Entrezgene);Acc:838811]","AT1G22060"
"104438918","AT1G23820",-3.29774671897231,1.1777105710787,0.0255978954748196,"spermidine synthase [Source:NCBI gene (formerly Entrezgene);Acc:838993]","SPDS1"
"104438931","AT3G53150",-1.09320786749822,0.396148794280624,0.0282844676477923,"UDP-glucosyl transferase 73D1 [Source:NCBI gene (formerly Entrezgene);Acc:824481]","UGT73D1"
"104438959","AT2G36790",-2.94804365590455,0.534594193559406,9.05263811677588e-07,"UDP-glucosyl transferase 73C6 [Source:NCBI gene (formerly Entrezgene);Acc:818251]","UGT73C6"
"104439012","AT5G19520",-2.45125759526876,0.51155546307288,2.72478381128883e-05,"mechanosensitive channel of small conductance-like 9 [Source:NCBI gene (formerly Entrezgene);Acc:832072]","MSL9"
"104439056","AT5G25910",4.35313126236593,1.02795259695865,0.00027298939652251,"receptor like protein 52 [Source:NCBI gene (formerly Entrezgene);Acc:832660]","RLP52"
"104439122","AT1G08080",1.14524753720119,0.407901561142002,0.0251317722414664,"alpha carbonic anhydrase 7 [Source:NCBI gene (formerly Entrezgene);Acc:837326]","ACA7"
"104439124","AT4G38180",-1.11711382952563,0.354601436353163,0.0101043407277303,"FAR1-related sequence 5 [Source:NCBI gene (formerly Entrezgene);Acc:829974]","FRS5"
"104439135","AT5G45540",-2.18061444231407,0.610549460921042,0.00282674987302839,"transmembrane protein, putative (DUF594) [Source:NCBI gene (formerly Entrezgene);Acc:834590]","AT5G45540"
"104439137","AT5G45530",-1.25602973224107,0.463262023550161,0.0318404755218446,"transmembrane protein, putative (DUF594) [Source:NCBI gene (formerly Entrezgene);Acc:834589]","AT5G45530"
"104439148","AT5G45530",-2.7852964706887,0.684904577124632,0.000515546627973928,"transmembrane protein, putative (DUF594) [Source:NCBI gene (formerly Entrezgene);Acc:834589]","AT5G45530"
"104439158","AT4G29010",-1.45001343754905,0.174433995591445,1.65017201301579e-14,"Enoyl-CoA hydratase/isomerase family [Source:NCBI gene (formerly Entrezgene);Acc:829022]","AIM1"
"104439160","AT1G71020",2.23628510801442,0.338324074358812,1.99133247122537e-09,"ARM repeat superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:843442]","AT1G71020"
"104439168","AT1G52720",-1.08635026172954,0.349632367486217,0.0113956991798158,"",""
"104439177","AT1G33720",1.47074708014651,0.288769741384716,7.00312006924725e-06,"cytochrome P450, family 76, subfamily C, polypeptide 6 [Source:NCBI gene (formerly Entrezgene);Acc:840263]","CYP76C6"
"104439206","AT2G45550",1.39764314165428,0.25844631399117,1.54351891782719e-06,"cytochrome P450, family 76, subfamily C, polypeptide 4 [Source:NCBI gene (formerly Entrezgene);Acc:819163]","CYP76C4"
"104439272","AT5G56260",-1.3014380206012,0.451067235636251,0.0206365599226257,"Ribonuclease E inhibitor RraA/Dimethylmenaquinone methyltransferase [Source:NCBI gene (formerly Entrezgene);Acc:835725]","AT5G56260"
"104439293","AT2G39210",1.27902635631784,0.496880180107351,0.0440028836986474,"Major facilitator superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:818506]","AT2G39210"
"104439312","AT1G24020",2.71624275673642,0.443342123988032,3.34354630543495e-08,"MLP-like protein 423 [Source:NCBI gene (formerly Entrezgene);Acc:839014]","MLP423"
"104439313","AT2G39210",1.457339517822,0.48516864903947,0.0151090235370092,"Major facilitator superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:818506]","AT2G39210"
"104439566","AT2G36950",3.77079311678588,1.23662108206415,0.0133494157835989,"Heavy metal transport/detoxification superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:818269]","AT2G36950"
"104439593","AT4G10310",-2.21252192300727,0.613379697014851,0.00252452296335608,"high-affinity K+ transporter 1 [Source:NCBI gene (formerly Entrezgene);Acc:826623]","HKT1"
"104439609","AT4G30230",-1.27614800951815,0.434560700600235,0.0180951782892868,"","AT4G30230"
"104439699","AT5G23960",4.0411990658351,0.726361941091875,7.04093086380817e-07,"terpene synthase 21 [Source:NCBI gene (formerly Entrezgene);Acc:832461]","TPS21"
"104439712","AT1G24020",1.14927501676524,0.370560832551054,0.0115718395496958,"MLP-like protein 423 [Source:NCBI gene (formerly Entrezgene);Acc:839014]","MLP423"
"104439741","AT5G23960",1.8764567242614,0.693352217120858,0.0322400056712143,"terpene synthase 21 [Source:NCBI gene (formerly Entrezgene);Acc:832461]","TPS21"
"104439761","AT2G25060",-2.30172629724192,0.342482709359931,1.01452199109463e-09,"early nodulin-like protein 14 [Source:NCBI gene (formerly Entrezgene);Acc:817044]","ENODL14"
"104439768","AT2G46410",-1.52260954531747,0.342623789613881,0.000118895628094397,"Homeodomain-like superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:819249]","CPC"
"104439883","AT5G11330",4.53968560789177,1.69265621967496,0.0341353112907251,"FAD/NAD(P)-binding oxidoreductase family protein [Source:NCBI gene (formerly Entrezgene);Acc:831004]","AT5G11330"
"104439958","AT2G32280",1.72126367656648,0.408997586415314,0.000301632167626307,"GPI inositol-deacylase C, putative (DUF1218) [Source:NCBI gene (formerly Entrezgene);Acc:817788]","AT2G32280"
